company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,employer_key,source,n_vacancies_raw,n_live_vacancies,sector_list,entry_route_list,role_family_list,n_sectors,n_entry_routes,n_opportunities
VAC333078D7,PLAYWORLD LEARNING CENTRES LIMITED,Cheltenham,GL51,education_training|health_care,apprenticeship|school_leaver,teaching_support|admin|care,medium,0,medium,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Level 2 Apprenticeship - Meadows Day Nursery; Early Years Level 2 Apprenticeship - Meadows Day Nursery; Early Years Level 2 Apprenticeship - Meadows Day Nursery. Standards/frameworks: Early years practitioner, Early years practitioner, Early years practitioner.",PLAYWORLD LEARNING CENTRES LIMITED Cheltenham Gloucestershire education_training health_care apprenticeship school_leaver teaching_support admin care Early Years Level 2 Apprenticeship - Meadows Day Nursery Early Years Level 2 Apprenticeship - Meadows Day Nursery Early Years Level 2 Apprenticeship - Meadows Day Nursery Early Years Level 2 Apprenticeship - Meadows Day Nursery Early years practitioner Early years practitioner Early years practitioner apprenticeship school leaver,playworld learning centres,vacancies,4.0,0.0,"['education_training', 'health_care']","['apprenticeship', 'school_leaver']","['teaching_support', 'admin', 'care']",2,2,3
VAC523AC9CC,PARK FARM RACING LIMITED,Cheltenham,GL54,agri_tech_food,apprenticeship|school_leaver,field_ops|ops|technician|care,sme,0,low,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Level 2 Equine Groom Apprenticeship - Racing; Level 2 Equine Groom Apprenticeship - Racing. Standards/frameworks: Equine groom, Equine groom.",PARK FARM RACING LIMITED Cheltenham Gloucestershire agri_tech_food apprenticeship school_leaver field_ops ops technician care Level 2 Equine Groom Apprenticeship - Racing Level 2 Equine Groom Apprenticeship - Racing Equine groom Equine groom apprenticeship school leaver,park farm racing,vacancies,2.0,0.0,['agri_tech_food'],"['apprenticeship', 'school_leaver']","['field_ops', 'ops', 'technician', 'care']",1,2,2
VAC17E3B7AD,THE DOOR YOUTH PROJECT,Gloucestershire,GL5,business_professional,apprenticeship,admin|finance|sales|project_coord|software,medium,0,low,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: APPRENTICE ADMINISTRATOR; APPRENTICE ADMINISTRATOR; APPRENTICE ADMINISTRATOR. Standards/frameworks: Business administrator, Business administrator, Business administrator.",THE DOOR YOUTH PROJECT Gloucestershire Gloucestershire business_professional apprenticeship admin finance sales project_coord software APPRENTICE ADMINISTRATOR APPRENTICE ADMINISTRATOR APPRENTICE ADMINISTRATOR APPRENTICE ADMINISTRATOR Business administrator Business administrator Business administrator apprenticeship school leaver,door youth project,vacancies,5.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,3
VAC464D0A4C,TARMAC TRADING LIMITED,Coleford,GL16,construction_green|aerospace_manufacturing,apprenticeship|school_leaver,engineer_ops|manufacturing|technician|quality|field_ops,medium,0,medium,,"Gloucestershire employer (Coleford) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Operative Materials / Building Products tarmac/TP/67621/7325; Apprentice Maintenance Engineering Technician tarmac/TP/111/5171; Apprentice Mechanical Fitter tarmac/TP/111/5171. Standards/frameworks: Mineral and construction product sampling and testing operations, Maintenance and operations engineering technician, Maintenance and operations engineering technician.",TARMAC TRADING LIMITED Coleford Gloucestershire construction_green aerospace_manufacturing apprenticeship school_leaver engineer_ops manufacturing technician quality field_ops ops Apprentice Operative Materials / Building Products tarmac/TP/67621/7325 Apprentice Maintenance Engineering Technician tarmac/TP/111/5171 Apprentice Mechanical Fitter tarmac/TP/111/5171 Mineral and construction product sampling and testing operations Maintenance and operations engineering technician Maintenance and operations engineering technician apprenticeship school leaver,tarmac trading,vacancies,3.0,0.0,"['construction_green', 'aerospace_manufacturing']","['apprenticeship', 'school_leaver']","['engineer_ops', 'manufacturing', 'technician', 'quality', 'field_ops']",2,2,3
VAC540D9A8C,The Gables Hotel LTD,South Gloucestershire,GL12,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|care,medium,0,low,,"Gloucestershire employer (South Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Chef Apprentice; Front of House Apprentice; Front of House Apprentice. Standards/frameworks: Commis chef, Hospitality team member, Hospitality team member.",The Gables Hotel LTD South Gloucestershire Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events care Chef Apprentice Front of House Apprentice Front of House Apprentice Chef Apprentice Commis chef Hospitality team member Hospitality team member apprenticeship school leaver,gables hotel,vacancies,6.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events', 'care']",1,2,3
VAC411823A8,RANDSTAD GROUP UK,Cheltenham,GL50,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: 1st Line IT Support Apprentice. Standards/frameworks: Information communications technician.,RANDSTAD GROUP UK Cheltenham Gloucestershire business_professional apprenticeship admin finance sales project_coord software 1st Line IT Support Apprentice Information communications technician apprenticeship school leaver,randstad,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VACD49BD7CF,Wills Bros Civil Engineering Ltd,Cheltenham,GL50,construction_green,apprenticeship|school_leaver,technician|field_ops|ops|engineer_ops,sme,0,low,,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Groundworker; Apprentice Groundworker. Standards/frameworks: Groundworker, Groundworker.",Wills Bros Civil Engineering Ltd Cheltenham Gloucestershire construction_green apprenticeship school_leaver technician field_ops ops engineer_ops Apprentice Groundworker Apprentice Groundworker Groundworker Groundworker apprenticeship school leaver,wills bros civil engineering,vacancies,2.0,0.0,['construction_green'],"['apprenticeship', 'school_leaver']","['technician', 'field_ops', 'ops', 'engineer_ops']",1,2,2
VACA30ADE66,ALLSORTS,Stroud,GL5,business_professional,apprenticeship,admin|finance|sales|project_coord|software,sme,0,low,,Gloucestershire employer (Stroud) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Digital Marketer.,ALLSORTS Stroud Gloucestershire business_professional apprenticeship admin finance sales project_coord software Apprentice Digital Marketer apprenticeship school leaver,allsorts,vacancies,1.0,0.0,['business_professional'],['apprenticeship'],"['admin', 'finance', 'sales', 'project_coord', 'software']",1,1,1
VACFE09CBBF,Delta by Marriott Cheltenham Chase Hotel,Gloucester,GL3,hospitality_tourism,apprenticeship|school_leaver,customer_success|ops|events|care,sme,0,low,,Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Spa Therapist. Standards/frameworks: Beauty therapist.,Delta by Marriott Cheltenham Chase Hotel Gloucester Gloucestershire hospitality_tourism apprenticeship school_leaver customer_success ops events care Apprentice Spa Therapist Beauty therapist apprenticeship school leaver,delta by marriott cheltenham chase hotel,vacancies,1.0,0.0,['hospitality_tourism'],"['apprenticeship', 'school_leaver']","['customer_success', 'ops', 'events', 'care']",1,2,1
VAC7FF6512D,Energus on behalf of NRS,Gloucestershire,GL13,business_professional|construction_green,apprenticeship|school_leaver|higher_apprenticeship,admin|finance|sales|project_coord|care,medium,0,low,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: NRS - Level 2 Nuclear Decommissioning Operative apprenticeship - Berkeley; NRS - Level 2 Nuclear Health Physics Monitor apprenticeship - Berkeley; NRS - Level 3 Safety Health and Environment Technician apprenticeship - Berkeley. Standards/frameworks: Nuclear operative, Nuclear health physics monitor, Safety, health and environment technician.","Energus on behalf of NRS Gloucestershire Gloucestershire business_professional construction_green apprenticeship school_leaver higher_apprenticeship admin finance sales project_coord care technician field_ops ops engineer_ops NRS - Level 2 Nuclear Decommissioning Operative apprenticeship - Berkeley NRS - Level 2 Nuclear Health Physics Monitor apprenticeship - Berkeley NRS - Level 3 Safety Health and Environment Technician apprenticeship - Berkeley NRS - Level 4 Construction Site Supervisor apprenticeship - Berkeley Nuclear operative Nuclear health physics monitor Safety, health and environment technician apprenticeship school leaver",energus on behalf of nrs,vacancies,5.0,0.0,"['business_professional', 'construction_green']","['apprenticeship', 'school_leaver', 'higher_apprenticeship']","['admin', 'finance', 'sales', 'project_coord', 'care']",2,3,3
VACD5DCBB65,TULA PRESCISION LTD,Cheltenham,GL54,aerospace_manufacturing,apprenticeship,engineer_ops|manufacturing|technician|quality,sme,0,low,,Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Heritage Engineering Technician Apprenticeship (Mechanical - Classic Vehicle Restoration). Standards/frameworks: Heritage engineering technician.,TULA PRESCISION LTD Cheltenham Gloucestershire aerospace_manufacturing apprenticeship engineer_ops manufacturing technician quality Heritage Engineering Technician Apprenticeship (Mechanical - Classic Vehicle Restoration) Heritage engineering technician apprenticeship school leaver,tula prescision,vacancies,1.0,0.0,['aerospace_manufacturing'],['apprenticeship'],"['engineer_ops', 'manufacturing', 'technician', 'quality']",1,1,1
VACBB9673FB,LARK COOPER LTD,Gloucestershire,GL51,construction_green,apprenticeship|higher_apprenticeship,technician|field_ops|ops|engineer_ops|software,medium,0,low,,"Gloucestershire employer (Gloucestershire) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Civil & Structural Engineering Apprenticeship; Civil & Structural Engineering Apprenticeship; Civil & Structural Engineer Apprenticeship. Standards/frameworks: Civil engineer (degree), Civil engineer (degree), Civil engineer (degree).",LARK COOPER LTD Gloucestershire Gloucestershire construction_green apprenticeship higher_apprenticeship technician field_ops ops engineer_ops software manufacturing Civil & Structural Engineering Apprenticeship Civil & Structural Engineering Apprenticeship Civil & Structural Engineer Apprenticeship Civil engineer (degree) Civil engineer (degree) Civil engineer (degree) apprenticeship school leaver,lark cooper,vacancies,3.0,0.0,['construction_green'],"['apprenticeship', 'higher_apprenticeship']","['technician', 'field_ops', 'ops', 'engineer_ops', 'software']",1,2,3
VACBE8BA592,L3 Harris Technologies,Gloucester,GL20,aerospace_manufacturing|business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord|software,medium,0,medium,,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Operations Apprenticeship; Manufacturing Technician Apprentice; Electronics Manufacturing Apprentice. Standards/frameworks: Chartered manager (degree), Engineering technician, Engineering technician.",L3 Harris Technologies Gloucester Gloucestershire aerospace_manufacturing business_professional apprenticeship higher_apprenticeship admin finance sales project_coord software engineer_ops manufacturing technician quality Business Operations Apprenticeship Manufacturing Technician Apprentice Electronics Manufacturing Apprentice Manufacturing Engineering Apprentice Chartered manager (degree) Engineering technician Engineering technician apprenticeship school leaver,l3 harris technologies,vacancies,4.0,0.0,"['aerospace_manufacturing', 'business_professional']","['apprenticeship', 'higher_apprenticeship']","['admin', 'finance', 'sales', 'project_coord', 'software']",2,2,3
