company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,source
GLC449,Avon Fire Authority,Portishead,BS20,business_professional,apprenticeship|higher_apprenticeship,admin|finance|sales|project_coord|software,large,0,low,https://www.avonfire.gov.uk/careers,"Bristol employer (Portishead) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Transformation Team Digital Support Administrator; Apprentice Vulnerable Adults Team Administrator; Apprentice Transformation Team Digital Support Administrator. Standards/frameworks: Business administrator, Business administrator, Business administrator.",Avon Fire Authority Portishead Bristol business_professional apprenticeship higher_apprenticeship admin finance sales project_coord software care Apprentice Transformation Team Digital Support Administrator Apprentice Vulnerable Adults Team Administrator Apprentice Transformation Team Digital Support Administrator Apprentice Vulnerable Adults Team Administrator Business administrator Business administrator Business administrator apprenticeship school leaver,seed
GLC450,The Orders of St John Care Trust,Cheltenham,GL7,health_care,apprenticeship|school_leaver,care|admin,large,0,low,https://osjct.co.uk/careers,"Gloucestershire employer (Cheltenham) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Level 2 Adult Care Worker Apprentice; Level 2 Adult Care Worker Apprentice; Level 2 Adult Care Worker Apprentice. Standards/frameworks: Adult care worker, Adult care worker, Adult care worker.",THE ORDERS OF ST. JOHN CARE TRUST Cheltenham Gloucestershire health_care apprenticeship school_leaver care admin Level 2 Adult Care Worker Apprentice Level 2 Adult Care Worker Apprentice Level 2 Adult Care Worker Apprentice Level 2 Adult Care Worker Apprentice Adult care worker Adult care worker Adult care worker apprenticeship school leaver,seed
GLC451,Sirona Care & Health C.I.C.,Bristol,BS30,health_care|business_professional,apprenticeship|school_leaver,software|cyber|data|analyst|care,large,0,low,https://www.sirona-cic.org.uk/work-with-us,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Workforce Assistant Apprentice; Customer Service Apprenticeship; Community Support Worker - Senior Support Worker Apprentice. Standards/frameworks: Data technician, Customer service practitioner, Senior healthcare support worker.",SIRONA CARE & HEALTH C.I.C. Bristol Bristol health_care business_professional apprenticeship school_leaver software cyber data analyst care admin finance sales project_coord customer_success Workforce Assistant Apprentice Customer Service Apprenticeship Community Support Worker - Senior Support Worker Apprentice Community Support Worker - Senior Support Worker Apprentice Data technician Customer service practitioner Senior healthcare support worker apprenticeship school leaver,seed
GLC452,Windmill Hill City Farm Ltd,Bristol,BS3,business_professional|education_training,apprenticeship|school_leaver,teaching_support|admin|care|finance|sales,large,0,low,https://www.windmillhillcityfarm.org.uk/about-us/jobs,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Early Years Educator Level 3 Apprenticeship; Early Years Educator Level 3 Apprenticeship; Early Years Educator Level 3 Apprenticeship. Standards/frameworks: Early years educator, Early years educator, Early years educator.",WINDMILL HILL CITY FARM LTD Bristol Bristol business_professional education_training apprenticeship school_leaver teaching_support admin care finance sales project_coord software Early Years Educator Level 3 Apprenticeship Early Years Educator Level 3 Apprenticeship Early Years Educator Level 3 Apprenticeship Early Years Educator Level 3 Apprenticeship Early years educator Early years educator Early years educator apprenticeship school leaver,seed
GLC453,Briarwood Special School,Bristol,BS16,education_training,apprenticeship|school_leaver,teaching_support|admin|care|software|cyber,large,0,high,https://www.briarwood.bristol.sch.uk,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Teaching Assistant Level 3; Apprentice Teaching Assistant Level 3; Apprentice Teaching Assistant Level 3. Standards/frameworks: Teaching assistant, Teaching assistant, Teaching assistant.",Briarwood Special School Bristol Bristol education_training apprenticeship school_leaver teaching_support admin care software cyber Apprentice Teaching Assistant Level 3 Apprentice Teaching Assistant Level 3 Apprentice Teaching Assistant Level 3 Early Years Apprenticeship Teaching assistant Teaching assistant Teaching assistant apprenticeship school leaver,seed
GLC454,SAND Academies Trust,Gloucester,GL2,education_training,apprenticeship,admin|finance|sales|project_coord|software,large,0,low,https://sandmat.uk/vacancies,"Gloucestershire employer (Gloucester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Admin Apprentice at SAND Academies Trust; Apprentice ICT Technician at Milestone School; Teaching Assistant Apprentice. Standards/frameworks: Business administrator, Information communications technician, Teaching assistant.",SAND ACADEMIES TRUST Gloucester Gloucestershire education_training apprenticeship admin finance sales project_coord software teaching_support care cyber Business Admin Apprentice at SAND Academies Trust Apprentice ICT Technician at Milestone School Teaching Assistant Apprentice Teaching Assistant Apprentice Business administrator Information communications technician Teaching assistant apprenticeship school leaver,seed
GLC455,Wessex Learning Trust,Cheddar,BS27,education_training|health_care,apprenticeship|school_leaver,admin|finance|sales|project_coord|teaching_support,large,0,low,https://wessexlearningtrust.co.uk/vacancies,"Bristol employer (Cheddar) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Finance Apprentice; Level 3 Teaching Assistant Apprenticeship at Cheddar First School; Level 2 Early Years Practitioner Apprenticeship at Cheddar First School. Standards/frameworks: Accounts or finance assistant, Teaching assistant, Early years practitioner.",WESSEX LEARNING TRUST Cheddar Bristol education_training health_care apprenticeship school_leaver admin finance sales project_coord teaching_support care software cyber Finance Apprentice Level 3 Teaching Assistant Apprenticeship at Cheddar First School Level 2 Early Years Practitioner Apprenticeship at Cheddar First School Level 3 Early Years Educator Apprenticeship at Cheddar First School Accounts or finance assistant Teaching assistant Early years practitioner apprenticeship school leaver,seed
GLC456,Cirencester College,Cirencester,GL7,education_training,apprenticeship,teaching_support|admin|care|software|cyber,large,0,medium,https://www.cirencester.ac.uk/about-us/jobs,"Gloucestershire employer (Cirencester) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Software Development Apprentice; IT Support Apprentice; MIS Business Administration Apprentice. Standards/frameworks: Software development technician, Digital support technician, Business administrator.",Cirencester College Cirencester Gloucestershire education_training apprenticeship teaching_support admin care software cyber finance sales project_coord Software Development Apprentice IT Support Apprentice MIS Business Administration Apprentice Business Administration Apprentice Software development technician Digital support technician Business administrator apprenticeship school leaver,seed
GLC457,Nurseline Healthcare Ltd,Bristol,BS32,business_professional,apprenticeship,admin|finance|sales|project_coord|software,large,0,low,https://nurselinehealthcare.com/join-us,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Business Admin Apprentice - BS32; Business Admin Apprentice - BS32; Business & Payroll Administration Assistant - L3 Business Apprenticeship. Standards/frameworks: Business administrator, Business administrator, Business administrator.",NURSELINE HEALTHCARE LTD Bristol Bristol business_professional apprenticeship admin finance sales project_coord software Business Admin Apprentice - BS32 Business Admin Apprentice - BS32 Business & Payroll Administration Assistant - L3 Business Apprenticeship Team Co-ordinator Business Apprenticeship Business administrator Business administrator Business administrator apprenticeship school leaver,seed
GLC458,Mendip Vale Medical Practice,Bristol,BS21,business_professional,apprenticeship,admin|finance|sales|project_coord|software,large,0,low,https://mendipvale.nhs.uk/about-us/join-the-team,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Patient  Administration Co-ordinator Apprentice; Patient Co-ordinator Apprentice; Prescription Clerk Apprentice. Standards/frameworks: Business administrator, Business administrator, Business administrator.",MENDIP VALE MEDICAL PRACTICE Bristol Bristol business_professional apprenticeship admin finance sales project_coord software Patient  Administration Co-ordinator Apprentice Patient Co-ordinator Apprentice Prescription Clerk Apprentice Medical Secretary Apprentice Business administrator Business administrator Business administrator apprenticeship school leaver,seed
GLC459,Happy Days South West Limited,Bristol,BS16,education_training|health_care,apprenticeship,teaching_support|admin|care,large,0,low,https://happydaysnurseries.com/careers,"Bristol employer (Bristol) with apprenticeship vacancies on Find an Apprenticeship. Recent roles include: Apprentice Early Years Educator Level 3 at Happy Day Nurseries; Apprentice Early Years Educator Level 3 at Happy Days Nurseries; Apprentice Early Years Educator Level 3 at Happy Day Nurseries. Standards/frameworks: Early years educator, Early years educator, Early years educator.",HAPPY DAYS SOUTH WEST LIMITED Bristol Bristol education_training health_care apprenticeship teaching_support admin care Apprentice Early Years Educator Level 3 at Happy Day Nurseries Apprentice Early Years Educator Level 3 at Happy Days Nurseries Apprentice Early Years Educator Level 3 at Happy Day Nurseries Apprentice Early Years Educator Level 3 at Happy Days Nurseries Early years educator Early years educator Early years educator apprenticeship school leaver,seed
