leaver_id,interest_sectors,target_sectors,dominant_riasec,r,i,a,s,e,c,source,cohort,sample_weight,persona_seed
jc_0_943,creative_events|education_training|hospitality_tourism,creative_events|education_training|hospitality_tourism,Social|Artistic,0.0342,0.0685,0.274,0.2945,0.1918,0.137,jobcannon,adult_online,0.85,People & Care
jc_0_1041,aerospace_manufacturing|business_professional,aerospace_manufacturing|business_professional,Conventional|Enterprising,0.0866,0.1654,0.105,0.1575,0.2231,0.2625,jobcannon,adult_online,0.85,Technical Specialist
jc_0_551,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Conventional|Investigative,0.0554,0.2632,0.0831,0.2438,0.0776,0.277,jobcannon,adult_online,0.85,Technical Specialist
jc_0_628,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Conventional|Investigative,0.1685,0.1966,0.1404,0.1685,0.1208,0.2051,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1348,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Enterprising|Realistic,0.236,0.1685,0.1049,0.0674,0.2809,0.1423,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_985,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Investigative,0.1289,0.1953,0.1484,0.2539,0.1367,0.1367,jobcannon,adult_online,0.85,People & Care
jc_0_898,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.0,0.1226,0.5943,0.1887,0.0943,0.0,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_290,creative_events|cyber_digital,creative_events|cyber_digital,Investigative|Artistic,0.0915,0.2941,0.2876,0.1797,0.0817,0.0654,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1378,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Investigative,0.1333,0.16,0.16,0.16,0.2433,0.1433,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_348,health_care|public_sector,health_care|public_sector,Social|Investigative,0.1651,0.1869,0.1558,0.2118,0.1402,0.1402,jobcannon,adult_online,0.85,People & Care
jc_0_829,business_professional|creative_events|public_sector,business_professional|creative_events|public_sector,Social|Enterprising,0.1214,0.1438,0.1821,0.2396,0.2077,0.1054,jobcannon,adult_online,0.85,People & Care
jc_0_573,business_professional|hospitality_tourism|public_sector,business_professional|hospitality_tourism|public_sector,Artistic|Social,0.1371,0.1571,0.1943,0.18,0.1514,0.18,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_458,creative_events|education_training|public_sector,creative_events|education_training|public_sector,Social|Artistic,0.083,0.1444,0.2274,0.2455,0.1625,0.1372,jobcannon,adult_online,0.85,People & Care
jc_0_1100,cyber_digital|education_training|public_sector,cyber_digital|education_training|public_sector,Investigative|Social,0.0971,0.2427,0.1553,0.2039,0.1715,0.1294,jobcannon,adult_online,0.85,Technical Specialist
jc_0_333,aerospace_manufacturing|business_professional,aerospace_manufacturing|business_professional,Enterprising|Conventional,0.1569,0.1961,0.0902,0.1098,0.2235,0.2235,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1371,aerospace_manufacturing|business_professional|cyber_digital,aerospace_manufacturing|business_professional|cyber_digital,Conventional|Investigative,0.1582,0.1741,0.1424,0.1519,0.1582,0.2152,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1426,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.0895,0.1821,0.2013,0.1821,0.2077,0.1374,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1350,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Social,0.0672,0.5462,0.0672,0.2521,0.0,0.0672,jobcannon,adult_online,0.85,Technical Specialist
jc_0_328,cyber_digital|education_training|public_sector,cyber_digital|education_training|public_sector,Investigative|Artistic,0.1148,0.2131,0.1803,0.1639,0.1803,0.1475,jobcannon,adult_online,0.85,Technical Specialist
jc_0_318,creative_events|cyber_digital,creative_events|cyber_digital,Artistic|Investigative,0.0194,0.2209,0.3023,0.155,0.1667,0.1357,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1118,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Enterprising|Social,0.1637,0.157,0.1682,0.1749,0.1794,0.157,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_906,business_professional|cyber_digital|hospitality_retail,business_professional|cyber_digital|hospitality_retail,Enterprising|Social,0.137,0.1575,0.137,0.1712,0.226,0.1712,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_12,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Artistic,0.1454,0.1233,0.1762,0.3084,0.0793,0.1674,jobcannon,adult_online,0.85,People & Care
jc_0_171,health_care|hospitality_retail|hospitality_tourism,health_care|hospitality_retail|hospitality_tourism,Social|Conventional,0.1155,0.1089,0.0825,0.2574,0.1881,0.2475,jobcannon,adult_online,0.85,People & Care
jc_0_816,aerospace_manufacturing|construction_green|hospitality_retail,aerospace_manufacturing|construction_green|hospitality_retail,Realistic|Enterprising,0.3869,0.0,0.0774,0.0476,0.3393,0.1488,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_757,creative_events|education_training|public_sector,creative_events|education_training|public_sector,Social|Enterprising,0.1286,0.1629,0.18,0.2,0.1857,0.1429,jobcannon,adult_online,0.85,People & Care
jc_0_138,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Investigative|Artistic,0.1322,0.1982,0.1938,0.1498,0.1938,0.1322,jobcannon,adult_online,0.85,Technical Specialist
jc_0_585,business_professional|creative_events,business_professional|creative_events,Artistic|Social,0.113,0.1554,0.2203,0.1977,0.1921,0.1215,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1360,creative_events|cyber_digital,creative_events|cyber_digital,Investigative|Artistic,0.1476,0.1894,0.1894,0.1393,0.1755,0.1588,jobcannon,adult_online,0.85,Technical Specialist
jc_0_793,aerospace_manufacturing|business_professional,aerospace_manufacturing|business_professional,Conventional|Enterprising,0.15,0.1333,0.1333,0.1167,0.2167,0.25,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1272,business_professional|education_training|hospitality_tourism,business_professional|education_training|hospitality_tourism,Social|Conventional,0.16,0.152,0.1733,0.1867,0.1467,0.1813,jobcannon,adult_online,0.85,People & Care
jc_0_224,business_professional|cyber_digital|education_training,business_professional|cyber_digital|education_training,Investigative|Artistic,0.0812,0.276,0.1948,0.1558,0.1299,0.1623,jobcannon,adult_online,0.85,Technical Specialist
jc_0_561,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.1559,0.1559,0.2588,0.2,0.1618,0.0676,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_325,business_professional|hospitality_retail|hospitality_tourism,business_professional|hospitality_retail|hospitality_tourism,Social|Conventional,0.0951,0.1141,0.1445,0.2662,0.1521,0.2281,jobcannon,adult_online,0.85,People & Care
jc_0_299,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Realistic,0.1751,0.1382,0.1521,0.2535,0.1751,0.106,jobcannon,adult_online,0.85,People & Care
jc_0_707,aerospace_manufacturing|construction_green|health_care,aerospace_manufacturing|construction_green|health_care,Realistic|Artistic,0.2141,0.132,0.1848,0.1672,0.1613,0.1408,jobcannon,adult_online,0.85,Hands-on Maker
jc_0_638,business_professional|health_care|hospitality_retail,business_professional|health_care|hospitality_retail,Social|Conventional,0.1179,0.1536,0.1,0.2607,0.1714,0.1964,jobcannon,adult_online,0.85,People & Care
jc_0_901,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Investigative|Artistic,0.0497,0.2483,0.2252,0.1755,0.2086,0.0927,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1442,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Investigative|Artistic,0.1255,0.1901,0.1901,0.1711,0.1901,0.1331,jobcannon,adult_online,0.85,Technical Specialist
jc_0_503,agri_tech_food|construction_green|cyber_digital,agri_tech_food|construction_green|cyber_digital,Investigative|Realistic,0.1993,0.2727,0.0804,0.1224,0.1573,0.1678,jobcannon,adult_online,0.85,Technical Specialist
jc_0_3,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.1163,0.1698,0.186,0.2326,0.1326,0.1628,jobcannon,adult_online,0.85,People & Care
jc_0_711,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Artistic,0.1577,0.2208,0.1672,0.1672,0.1199,0.1672,jobcannon,adult_online,0.85,Technical Specialist
jc_0_467,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Social,0.1401,0.1629,0.2215,0.1726,0.1466,0.1564,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_321,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.1125,0.0965,0.2186,0.1704,0.2733,0.1286,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_5,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Conventional,0.1263,0.202,0.1515,0.2096,0.101,0.2096,jobcannon,adult_online,0.85,People & Care
jc_0_925,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Artistic|Enterprising,0.0357,0.1786,0.2366,0.1562,0.2009,0.192,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_746,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Investigative|Artistic,0.1134,0.2062,0.1959,0.1478,0.1821,0.1546,jobcannon,adult_online,0.85,Technical Specialist
jc_0_39,education_training|health_care|hospitality_tourism,education_training|health_care|hospitality_tourism,Social|Artistic,0.1095,0.1527,0.1873,0.2104,0.1527,0.1873,jobcannon,adult_online,0.85,People & Care
jc_0_542,business_professional|creative_events,business_professional|creative_events,Artistic|Social,0.0915,0.1982,0.2439,0.2378,0.1372,0.0915,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_242,health_care|hospitality_retail|hospitality_tourism,health_care|hospitality_retail|hospitality_tourism,Social|Realistic,0.1803,0.1154,0.1755,0.2043,0.1683,0.1562,jobcannon,adult_online,0.85,People & Care
jc_0_576,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0,0.2397,0.0,0.4795,0.089,0.1918,jobcannon,adult_online,0.85,People & Care
jc_0_811,business_professional|cyber_digital,business_professional|cyber_digital,Enterprising|Conventional,0.1842,0.1988,0.1316,0.0585,0.2135,0.2135,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_643,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Investigative|Realistic,0.3235,0.4,0.0176,0.1059,0.0176,0.1353,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1040,business_professional,business_professional,Conventional|Social,0.1676,0.1559,0.1324,0.1765,0.1676,0.2,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1326,aerospace_manufacturing|health_care|public_sector,aerospace_manufacturing|health_care|public_sector,Social|Conventional,0.0699,0.1237,0.0806,0.4301,0.1344,0.1613,jobcannon,adult_online,0.85,People & Care
jc_0_999,agri_tech_food|education_training|public_sector,agri_tech_food|education_training|public_sector,Investigative|Social,0.1327,0.2788,0.1327,0.2522,0.1018,0.1018,jobcannon,adult_online,0.85,Technical Specialist
jc_0_916,business_professional|hospitality_retail,business_professional|hospitality_retail,Conventional|Enterprising,0.1274,0.1274,0.1544,0.166,0.2046,0.2201,jobcannon,adult_online,0.85,Technical Specialist
jc_0_1349,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Social,0.0672,0.5462,0.0672,0.2521,0.0,0.0672,jobcannon,adult_online,0.85,Technical Specialist
jc_0_376,business_professional|construction_green|hospitality_retail,business_professional|construction_green|hospitality_retail,Enterprising|Realistic,0.1829,0.122,0.1829,0.1138,0.2642,0.1341,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_314,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Conventional|Realistic,0.2239,0.1679,0.1045,0.1119,0.1119,0.2799,jobcannon,adult_online,0.85,Technical Specialist
jc_0_442,business_professional|creative_events|hospitality_retail,business_professional|creative_events|hospitality_retail,Enterprising|Artistic,0.1244,0.08,0.2444,0.1467,0.28,0.1244,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_765,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Social,0.1269,0.0308,0.1154,0.2038,0.3385,0.1846,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_754,business_professional|education_training|health_care,business_professional|education_training|health_care,Social|Artistic,0.1064,0.1489,0.1915,0.234,0.1489,0.1702,jobcannon,adult_online,0.85,People & Care
jc_0_424,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Enterprising|Realistic,0.2194,0.1567,0.0878,0.094,0.2288,0.2132,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_553,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Conventional,0.0,0.0,0.0,0.0,0.5,0.5,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_849,construction_green|creative_events|hospitality_retail,construction_green|creative_events|hospitality_retail,Artistic|Realistic,0.2025,0.1651,0.2181,0.1651,0.1558,0.0935,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_1181,health_care|public_sector,health_care|public_sector,Investigative|Social,0.1655,0.1927,0.1361,0.1882,0.1587,0.1587,jobcannon,adult_online,0.85,Technical Specialist
jc_0_968,health_care|hospitality_retail|public_sector,health_care|hospitality_retail|public_sector,Social|Enterprising,0.1616,0.1111,0.1785,0.2458,0.2189,0.0842,jobcannon,adult_online,0.85,People & Care
jc_0_227,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1429,0.2208,0.1299,0.1299,0.1688,0.2078,jobcannon,adult_online,0.85,Technical Specialist
jc_0_679,business_professional|health_care|hospitality_retail,business_professional|health_care|hospitality_retail,Social|Artistic,0.0565,0.0783,0.2304,0.2391,0.1652,0.2304,jobcannon,adult_online,0.85,People & Care
jc_0_1438,business_professional|creative_events|public_sector,business_professional|creative_events|public_sector,Artistic|Social,0.0931,0.1619,0.2429,0.2146,0.0931,0.1943,jobcannon,adult_online,0.85,Creative / Commercial
jc_0_930,agri_tech_food|education_training|health_care,agri_tech_food|education_training|health_care,Investigative|Social,0.1336,0.2753,0.1741,0.2024,0.1012,0.1134,jobcannon,adult_online,0.85,Technical Specialist
jc_0_889,creative_events|education_training|public_sector,creative_events|education_training|public_sector,Artistic|Social,0.0554,0.1524,0.2438,0.2216,0.1524,0.1745,jobcannon,adult_online,0.85,Creative / Commercial
